date,favorite_count,retweet_count,text
2017-05-21 03:28:13,248,122,"Thank you Billings! #BigSkyBern 

Look up your polling place now for May 25: https://t.co/DAW92J3MCE https://t.co/6eiu0QEEZm"
2017-05-21 03:24:45,374,168,Bernie: we need to elect someone who fights for every Montanan—not just the millionaires. #BigSkyBern https://t.co/iErch0egXM
2017-05-21 03:16:44,1039,407,"This is not the millionaires club—this is the United States Congress. 

On May 25, let's elect a real Montanan. https://t.co/VMX4iXhA4P"
2017-05-21 03:12:14,227,76,Big crowd in Billings for our third #BigSkyBern rally today! https://t.co/b5Z8dKyAwB
2017-05-21 01:22:57,573,209,"What a day. Thanks for coming to Montana, @BernieSanders! 

The MT special election is this Thursday, May 25. VOTE. https://t.co/pUKougj2bm"
2017-05-21 00:54:35,213,89,"Quick selfies after one of our #BigSkyBern rallies today. 

Remember to vote on Thursday, May 25! https://t.co/A2nzEOitjD"
2017-05-21 00:51:51,0,433,RT @NicholsUprising: Taking back the West: @BernieSanders is such a draw that the @RobQuistforMT rally moves from a 1400 seat hall in Misso…
2017-05-20 23:44:34,0,1575,RT @AriRabinHavt: Pre Butte rally @BernieSanders and @RobQuistforMT shoot some hoops https://t.co/BoKdvE3W7Y
2017-05-20 22:58:47,322,107,"What a day so far! Missoula, Butte—and Billings next! #BigSkyBern https://t.co/USTs2KyDux"
2017-05-20 22:21:12,364,132,Unbelievable crowd in Butte. Thanks to everyone who turned out today! #BigSkyBern https://t.co/Y5tDnGC3WP
2017-05-20 22:04:45,135,35,Bernie takes the stage in Butte! #BigSkyBern https://t.co/nMoN5A122Z
2017-05-20 22:02:24,1086,516,"In Congress, I will be an independent voice for Montanans. Stand with me—and I will stand up for you. #TeamQuist https://t.co/Wq32u23t9t"
2017-05-20 21:47:43,381,171,"Incredible crowd in Butte here for Rob and Bernie.

Just five days until the Montana special election! #BigSkyBern https://t.co/eQdHDlBP3p"
2017-05-20 21:38:07,165,63,Butte is ready for Rob! #TeamQuist https://t.co/j6XmieulqQ
2017-05-20 21:36:44,152,45,A nice welcome for Bernie in Butte! #BigSkyBern https://t.co/pK5ohXuMdQ
2017-05-20 18:51:19,345,104,"Thanks to everyone in Missoula who showed up for our #BigSkyBern rally with Bernie.

Next stop: Butte, America!"
2017-05-20 18:24:48,0,36,RT @TMFBackspin: @RobQuistforMT @PPact Beautiful day to rally for @RobQuistforMT with @BernieSanders https://t.co/xNGHXyppPm
2017-05-20 18:24:10,541,228,"Montana, if you stand with me, I will stand up for you. #BigSkyBern https://t.co/6z2zYq18jc"
2017-05-20 18:19:28,201,100,"""Now is not the time to give up—it's the time to fight. Let's elect Rob Quist!""

- @BernieSanders #BigSkyBern https://t.co/k3dSNH5T1d"
2017-05-20 18:16:44,2663,1099,"Bernie: ""The eyes of the country are on Montana this week."" 

Vote this Thursday, May 25! https://t.co/CBkEGZFPhu https://t.co/kBQsLpMNJ1"
2017-05-20 18:09:23,297,136,Bernie to the crowd in Missoula: Rob understands that we need to raise the minimum wage to a living wage.… https://t.co/DTyB3f6Xkq
2017-05-20 18:03:26,1270,483,Bernie: the new healthcare bill will kick 70k Montanans off their healthcare. MT needs a defender— and that's Rob. https://t.co/53j2b1Sgrt
2017-05-20 17:54:37,204,93,"""The only candidate who will fight for change in Washington is Rob Quist."" 

– Bernie in Missoula #BigSkyBern https://t.co/xYrdnkkHlS"
2017-05-20 17:52:27,288,74,And Bernie takes the stage in Missoula! #BigSkyBern https://t.co/nUIxaQoxny
2017-05-20 17:39:34,342,169,"I support a woman's right to choose—and in Congress, I will fight for women's health. #BigSkyBern https://t.co/x3tWBDDK9F"
2017-05-20 17:36:51,334,151,"People should not go bankrupt because they have a medical issue. That is wrong. 

#BigSkyBern https://t.co/2taKsOAgqv"
2017-05-20 17:34:59,147,61,"I promise to be a strong, independent voice for the people of Montana. #BigSkyBern https://t.co/zLNZSrDD8w"
2017-05-20 17:30:03,182,91,"""This election is a fight for the soul of Montana."" 

- Rob in Missoula #BigSkyBern https://t.co/XZeIPQ9ma9"
2017-05-20 17:27:54,98,34,"And with a hug from Bonni, Rob takes the stage! #BigSkyBern https://t.co/dAhMLNFf71"
2017-05-20 17:24:02,625,220,"Backstage with Bernie, watching my wife Bonni speak to the crowd about what's at stake in this election. #BigSkyBern https://t.co/ugs15gTWTk"
2017-05-20 17:18:43,151,70,"This Thursday, we have the chance to send a real Montanan to Congress—and that's Rob. #BigSkyBern https://t.co/RCFjtpKl20"
2017-05-20 17:13:16,1644,748,"Huge crowd in Missoula for Bernie and Rob. 

If everyone votes next Thursday, May 25, we can win! #BigSkyBern https://t.co/tH7ErqxTJT"
2017-05-20 17:10:36,127,46,"The Missoula rally is starting! Check this shirt out ➡️ 

#BigSkyBern https://t.co/i8TCbvrxNa"
2017-05-20 16:49:43,144,81,"Got an hour to spare between now and next Thursday? Volunteer to help Rob win! https://t.co/VJTsRtFD01

#BigSkyBern https://t.co/61TBiwgp04"
2017-05-20 16:45:50,217,88,.@PPact supporters at our #BigSkyBern rally in Missoula! Proud to have your support. https://t.co/Hx5OGJbhxe
2017-05-20 16:41:33,148,53,A behind-the-stage photo of the rally crowd. Tweet at us if you're at one of our #BigSkyBern rallies this weekend! https://t.co/mYEGCVSFlr
2017-05-20 16:33:29,131,54,"Meet Preston and Dana from Whitefish, who are supporting Rob in the special election on Thursday, May 25!… https://t.co/uAqCz7tXF2"
2017-05-20 16:24:54,118,36,"Nico in Missoula is ready to feel the #BigSkyBern. 

Stay tuned for updates about our rallies with Bernie! https://t.co/QEWdVIsZNa"
2017-05-20 16:18:24,709,188,Doors are open in Missoula for our rally with Bernie—and there's still a huge line outside! #BigSkyBern https://t.co/1YwXxPxt62
