date,favorite_count,retweet_count,text
2018-05-22 10:33:24,126,32,"And there are young stars in Ga. like @cannonfor58,  @BeeForGeorgia, &amp; @SamforGeorgia already fighting for progress… https://t.co/CRBlgJK8u7"
2018-05-22 10:29:44,52,13,"Running statewide for the Public Service Commission, Lindy Miller is a rising star ready to turn Georgia into a cle… https://t.co/g1Q4oMW3bL"
2018-05-22 10:28:27,54,15,"In HD80 (Brookhaven), Matthew Wilson (@mwilsonGA) is an attorney and former teacher running in a GOP-held district… https://t.co/IBHEV2IIWG"
2018-05-22 10:27:32,34,14,"In Gwinnett County, @BenKu is an entrepreneur &amp; innovator who will bring vision and energy to the Board of Commissi… https://t.co/wCgK5ZMJEb"
2018-05-22 10:26:00,30,11,"In SD48 (Duluth, Johns Creek, Suwanee, Peachtree Corners, Lawrenceville), Zahra Karinshak (@votezahra) is a dynamic… https://t.co/8tONHDi5Mi"
2018-05-22 10:21:06,81,28,"In HD54 (north Atlanta), superman Dan Berschinski (@DanForGeorgia) is one of the most talented candidates I’ve seen… https://t.co/UEhwl2c16W"
2018-05-22 10:19:57,23,6,"In HD79 (Dunwoody, Chamblee, Doraville), Mike Wilensky (@WilenskyforGA) is building a juggernaut campaign with huge momentum."
2018-05-22 10:17:21,40,22,"In HD43 (Marietta), Luisa Wakeman (@ElectLuisa) is putting together a grassroots effort in a tough district. She ne… https://t.co/zMAa3bx9mS"
2018-05-22 10:14:09,64,19,"In HD51 (Sandy Springs, Roswell, Johns Creek), up-and-comer Josh McLaurin (@JoshforGeorgia) is already making waves… https://t.co/QzvHi9jcfO"
2018-05-22 10:12:19,37,11,"In HD50 (Johns Creek), Angelika Kausche (@AngelikaForGA) is a great candidate with a strong team (I see you… https://t.co/hMixWrIMMD"
2018-05-22 10:06:10,551,80,"Georgia Dems are on the move &amp; we started building this momentum together last year in GA06. 

@RepJohnLewis said t… https://t.co/Qz8VbTAunx"
2018-05-22 10:01:34,722,310,"Good morning Georgia ☀️ It’s Election Day. SPREAD THE WORD, get out there and VOTE. Find your polling place: https://t.co/ZHuVzFTfwS"
2018-05-14 20:10:03,0,12,RT @sid_chapman: Endorsed by Jon Ossoff! https://t.co/lE9O3Hks0t
2018-05-13 23:09:59,0,17,RT @SenSteveHenson: Meeting up with @ossoff and shaking some hands off Lavista Road.  Happy to have his endorsement and support. https://t.…
2018-05-10 20:03:44,0,30,RT @AngelikaForGA: Thank you for your endorsement Jon @Ossoff! You energized so many people last year and I’m proud to have been part of th…
2018-05-10 19:58:03,169,37,"Angelika Kausche is a fmr business professor, a community leader, and an immigrant. She was my precinct capt in Joh… https://t.co/QTVkG41gEF"
2018-04-11 01:03:46,587,108,"If Congress doesn’t act, the data industry (and not just Facebook) will only become more powerful, more consolidate… https://t.co/Xmm9GmYWxe"
2018-04-06 20:37:22,1,0,@JeremyLeggett @jashkenas @carolecadwalla @RonMcCullagh Spooks!
2018-04-04 14:38:52,400,117,"After West Point, Dan Berschinski led a US Army platoon in Afghanistan &amp; lost both legs at age 25.

But Dan is unst… https://t.co/0jl5qz5gvS"
2018-03-25 19:14:51,898,107,Extremely impressed by the students who led yesterday’s marches in Georgia and across the country — they are fearle… https://t.co/zddYH0oJZk
2018-03-23 22:49:11,593,137,The Parkland students have taken a stand in the aftermath of brutality &amp; heartbreak – &amp; despite vicious political a… https://t.co/Fo8N6I13RO
2018-03-20 16:37:10,360,118,"Allow me to introduce my friend Luisa Wakeman (@ElectLuisa).

Luisa worked for Delta for 25 yrs. When the recession… https://t.co/i897T576z2"
2018-03-11 04:19:20,4981,1451,"—@realDonaldTrump, it must be tiring having to work so hard to defend all these “safe” GOP seats. Have your remaini… https://t.co/3j6sBr1Gn3"
2018-03-05 22:16:15,859,267,"Georgia: March 24. 

Spread the word.

See you there! https://t.co/tuRO9wWy9C"
2018-03-05 22:09:12,0,153,"RT @MFOLGeorgia: We are the Georgia Branch of the National March for Our Lives, and we are demanding we end the epidemic of mass shootings…"
2018-03-01 22:57:31,276,74,"The energy &amp; infrastructure we built together in Georgia continue to grow, and we have strong Dems running to flip… https://t.co/RnHuzqt4Ft"
2018-02-28 18:25:33,109,55,"I hope you’ll join me in supporting Josh and Lucy in Georgia this year.

Get to know them:

@LucyWins2018 for #HD37… https://t.co/i62lnDMUOv"
2018-02-28 18:22:01,621,158,"We’ve got strong Dems running up and down the ballot in GA, and they need our support!

I’m honored to endorse… https://t.co/PBzR7jaOGn"
2018-02-28 18:12:31,393,188,"Today I’m endorsing Lucy McBath (@LucyWins2018), an inspiring Democratic candidate for GA’s 37th State House Distri… https://t.co/WnVfvQJdDs"
2018-02-23 18:40:07,569,56,"I'll be actively supporting great Democratic candidates in 2018, and I hope you'll join me in standing with the bra… https://t.co/S5DB19k4l4"
2018-02-23 18:38:19,287,29,"I'm continuing my work in investigative journalism &amp; production.

My company just completed another investigation o… https://t.co/TLSVB2HPgf"
2018-02-23 18:35:56,351,72,"I've decided that this is not the moment for me to run again for Congress.

But I'm not going anywhere. 

Your trus… https://t.co/zw1UD6F5Ix"
2018-02-23 18:34:13,202,20,"That passion to push back &amp; build a better America is stronger than ever.

In election after election, on issue aft… https://t.co/iCU18VcPyJ"
2018-02-23 18:31:25,251,26,"Last year's Special Election was never about me.

It was fueled by the passion of so many Americans to fight back a… https://t.co/lv0U4fAjnP"
2018-02-23 18:28:40,588,77,"Many of you have asked about my plans in 2018, and whether I'll be running for Congress again in the midterms."
2018-02-08 17:28:17,183,65,"Shereen was 19 when she was taken by ISIS in Iraq. After 3 years in sexual slavery, she escaped.

In my co’s latest… https://t.co/21LorzQXVF"
2018-01-16 00:16:41,1327,334,"#MLK50   
  
It is well to commemorate him, to do service in his name, to denounce racism. We also need commitments… https://t.co/Pp55GTDmZG"
2018-01-15 20:00:06,0,6212,RT @repjohnlewis: He gave his life for us https://t.co/HF3qOMSXFk
2018-01-12 06:49:45,0,7419,"RT @RedTRaccoon: Private Emmanuel Mensah made the ultimate sacrifice by rescuing four people from a burning apartment building in Bronx.

H…"
2018-01-12 05:34:18,0,43,"RT @yghoneim98: I respect this tweet, but I would just like to remind the people that America has always been a country of immigrants. With…"
2018-01-12 03:48:35,3423,662,"Immigrants and refugees: the American people welcome you.

People of all nations — big, small, rich, poor: the American people respect you."
2017-12-12 02:08:17,0,63,RT @jpb19970: Two former @ossoff staffers in #Anniston knocking doors for @GDouglasJones! Every voter we met today is excited to vote for D…
2017-12-06 06:31:01,1756,347,"Congratulations to Mayor-elect @KeishaBottoms, Senators-elect @NikemaForSenate and @JenAuerJordan, Rep.-elect… https://t.co/KRDcUmWzuZ"
2017-12-02 13:41:21,510,103,I’ll see y’all this AM to rally and knock on doors for Jen! https://t.co/UNEFTrZ10K
2017-11-08 03:23:24,5530,1055,Historic and decisive wins in Georgia tonight. https://t.co/2IocurK2cJ
2017-11-08 01:49:32,23552,3356,This is a great night for our country.
2017-11-05 00:37:00,0,76,"RT @AndrewRedlawsk: Canvassed in the rain for @ossoff and I'm proud of those doing it for @RalphNortham! I'll be joining you tomorrow!

#VA…"
2017-11-01 13:23:47,0,27245,RT @GetUSCovered: Today’s the day! You can go to https://t.co/p8DQwo89C7 and sign up for health coverage. Need a pep talk first? @BarackOba…
2017-10-31 12:18:27,127,27,Our crew’s back from Iraq. They interviewed ISIS prisoners &amp; documented Mosul aftermath. Well done @StaceyDooley… https://t.co/wFlw7VDkxa
2017-10-25 00:57:15,1315,491,"Flippable: Georgia’s Sixth Senate District. We have a great candidate, @JenAuerJordan. Two weeks until Election Day… https://t.co/BuS2LdCcC4"
2017-10-11 16:16:02,0,55,"RT @PPSE_Advocates: Thanks to everyone who joined us for #ActUp! ""Women are the most potent force in US politics right now.""- @ossoff  - We…"
