date,favorite_count,retweet_count,text
2018-08-11 22:55:01,41,14,Finished off the afternoon with a picnic in Centre County. Thank you to everyone who took the time come out and tal… https://t.co/tQi1udqHMr
2018-08-11 20:14:24,33,12,Had a wonderful time speaking about my agenda for Pennsylvania at this afternoon’s picnic in Lycoming County.… https://t.co/klVCi4BQcA
2018-08-09 17:11:22,35,12,Stopped by Reen’s Deli in Philadelphia today with @jeff_bartos to talk to the patrons about the what we can do to h… https://t.co/Lh6JeQrjGt
2018-08-09 14:16:25,23,13,"Thank you @AFPhq for your support. As governor, I pledge to work to protect the paychecks of hardworking Pennsylvan… https://t.co/w3ForNzxxb"
2018-08-08 16:22:51,55,24,Tom Wolf is no better than a drug dealer because he takes all this money from special interest groups that promote… https://t.co/yx2Yg2Pzuu
2018-08-06 16:10:22,23,10,Thank you to the @PACountiesGR for giving me a chance to address your conference today. I’m excited to work togethe… https://t.co/k8DBHlSmp8
2018-08-06 14:51:29,45,16,I agree that climate change is happening and that we need to address it. But the debate we need to have is how to a… https://t.co/WEpgYVDEFS
2018-08-05 19:39:38,48,17,Thanks to all those who took time out of their Sunday to come discuss the issues with @jeff_bartos and I at our tow… https://t.co/veEermDLXN
2018-08-04 22:00:54,39,15,Had a blast at India Day this afternoon in Harrisburg. https://t.co/8u6LaMgz9y
2018-08-04 17:19:25,29,14,Spent Saturday morning at the Fulton County Fair discussing agriculture with those in attendance. #FixPA https://t.co/MnAcc560Of
2018-08-03 20:02:37,53,24,"I am honored to receive the endorsement of the Associated Builders &amp; Contractors. As governor, I will make the Comm… https://t.co/beaLhPfUgD"
2018-08-03 15:55:46,36,9,Took 2 great tours of Pride Mobility in Duryea yesterday and today. Great to meet so many hardworking employees ded… https://t.co/JlKS1qTNIr
2018-08-03 12:39:13,118,53,Thank you again @realDonaldTrump for your support. I look forward to working with you to protect the paychecks of h… https://t.co/A59gbgdoTQ
2018-08-02 23:34:26,354,119,Incredibly honored to have the support of @realDonaldTrump! I look forward to working with him to help Pennsylvania… https://t.co/uut378xOXP
2018-08-02 22:03:12,319,132,Was great to speak at @realDonaldTrump’s rally in Wilkes-Barre tonight! https://t.co/BNBAp7hxdS
2018-08-02 15:06:32,40,31,There's something about the truth that Tom Wolf just doesn't like -- but this is the THEFT OF THE CENTURY -- and I'… https://t.co/gqake0r8ja
2018-08-01 14:32:31,53,35,Tom Wolf supports a plan that would bring drastic cuts to rural and suburban school districts across Pennsylvania.… https://t.co/kJ2IkjDdzb
2018-07-30 23:29:59,49,17,"Another summer night, another great county fair in Pennsylvania. Was in Schuylkill this evening. https://t.co/h2tbwTkSHu"
