date,favorite_count,retweet_count,text
2017-05-16 21:51:36,50,18,"There’s a lot of work to be done, but I’m ready for the challenge. Proud to have the endorsement of the @missoulian. https://t.co/QQSWSKyZC7"
2017-05-16 18:24:19,52,16,Proud to receive the endorsement of the NFIB at Ron Terry Construction in Kalispell. https://t.co/jbm4b8SGxf
2017-05-16 17:14:16,34,5,"Please join Susan and I in praying for the Broadwater County Sheriff’s office and the fallen deputy's family.
https://t.co/G1q8O9zJP2"
2017-05-16 15:09:40,25,4,Good morning Kalispell! Did you catch my interview on @KGEZ1? https://t.co/dZsVrsV8UT
2017-05-16 01:35:25,104,27,Thank you for your endorsement @helenaironline. I will always fight for our Montana way of life. https://t.co/Nyvdh89Vpa
2017-05-15 22:25:11,42,16,It’s an honor to have earned the endorsement of the @billingsgazette https://t.co/fo0JZqO6nh
2017-05-14 20:38:16,35,5,Congrats to all the runners this morning at the @HAVENMT Mother's Day 5K in Bozeman! https://t.co/zHOaAii8o5
2017-05-14 18:25:37,37,8,It was a beautiful morning yesterday cheering on all the runners at the Montana Women's Run in Billings! https://t.co/5kAdeLVjOD
2017-05-14 14:19:50,0,16,RT @gianforte: Happy Mother's Day all Moms! My mom grew up on a dairy farm and taught math at a public HS while raising me and my brothers.…
2017-05-14 01:54:26,0,21,"RT @MTGOP: Thank you @VP Pence, @Interior Sec @RyanZinke and Sen @SteveDaines! Get out and vote for @GregForMontana on May 25! #mtpol https…"
2017-05-13 20:39:52,0,2637,RT @mike_pence: Thank you Montana for helping make @realDonaldTrump the 45th President of the United States 🇺🇸. Let's send Greg Gianforte t…
2017-05-13 05:31:32,0,29,RT @SteveDaines: Thumbs up for a great day in Montana with @VP &amp; @GregForMontana! https://t.co/n9yH7JhdiF
2017-05-13 01:40:01,50,12,Onward to victory! #mtpol https://t.co/AvT1aSiCmm
2017-05-13 01:30:43,0,41,RT @RyanZinke: In good company-rallying the grassroots for @GregForMontana #gotv @mike_pence @SteveDaines #mtpol https://t.co/t2zaWjRe5B
2017-05-13 01:13:53,32,8,"""America is back under @realDonaldTrump"" -@VP #mtpol https://t.co/bOVmclew6U"
2017-05-13 01:11:12,34,13,Welcome back to Montana @VP! #mtpol https://t.co/Tu9dvqCbRX
2017-05-13 01:05:50,32,6,I will always be on Montana's side! #mtpol https://t.co/GZJ4zsamMn
2017-05-13 00:54:41,0,23,"RT @AGTimFox: Great to have a chance to meet with @SecretaryZinke, @SteveDaines and @VP Pence in Montana today! #MTPol #MTNews https://t.co…"
2017-05-13 00:54:22,25,4,Thank you for all your support @RyanZinke! #mtpol https://t.co/XCg2XO7oRU
2017-05-13 00:45:32,0,11,RT @SteveDaines: Getting the rally underway in Billings with @VP to support @GregForMontana! https://t.co/Xw0CMEM8Cj
2017-05-13 00:42:31,19,5,.@SteveDaines kicks off the campaign rally in Billings! #mtpol https://t.co/jWNyGbHUAk
2017-05-13 00:33:36,76,31,It's an honor to have you in Billings @VP! #mtpol https://t.co/GuJT6Psboj
2017-05-13 00:30:33,28,3,Backstage ... @VP arrives at the Metra Pavilion! #mtpol https://t.co/tiPNX3j6eg
2017-05-12 13:23:12,18,4,Today’s the day! This is your last chance to RSVP to see @VP in Billings with me today!  https://t.co/OAF06wGFYT
2017-05-12 03:21:59,0,585,RT @ChrisCoxNRA: Great day with @DonaldJTrumpJr @GregForMontana &amp; @charliekirk11 in Montana fighting for freedom &amp; our Second Amendment rig…
2017-05-12 00:58:25,784,163,One last crowd with @DonaldJTrumpJr tonight in Great Falls! #trumpinmontana #mtpol https://t.co/pBx8jXHlyV
2017-05-12 00:41:55,36,11,Proud to have the support of such a great group of volunteers! #TeamGreg https://t.co/M5ez4FDT00
2017-05-12 00:17:20,526,122,There’s still time! RSVP now to join me and my special guest @VP in Billings tomorrow! https://t.co/OAF06wGFYT
2017-05-11 22:21:44,32,8,Eastern Montana gives a warm welcome to @DonaldJTrumpJr #TrumpInMontana #mtpol https://t.co/bBvknUGRHW
2017-05-11 20:30:52,28,9,We’re going to need a bigger tent! People were lined up to see @DonaldJTrumpJr in Butte today. #TrumpInMontana… https://t.co/7lQivqEgkl
2017-05-11 16:38:00,42,12,Welcome back to Montana @DonaldJTrumpJr! https://t.co/OE0AKhI1a5
2017-05-11 16:35:44,30,8,Butte is ready for @DonaldJTrumpJr @GregForMontana! #TrumpInMontana #mtpol https://t.co/CLaLdE1Mwc
2017-05-11 15:36:12,41,9,First stop today in Helena! https://t.co/CMCDkoEB3Z
2017-05-11 02:14:35,19,10,Packed house tonight at the Yellowstone County Lincoln Reagan Day Dinner! https://t.co/jeokIrASEN
2017-05-11 00:51:11,23,10,Thank you @IslandMDGroup for welcoming me to your office today in Billings to talk about Montana jobs and entrepren… https://t.co/sdxIM5o9kz
2017-05-10 22:36:11,0,8,RT @SteveDaines: Have you registered yet for the @VP in Billings? Visit: https://t.co/7vUBvAso2S. https://t.co/74XadJsjSG
2017-05-10 22:21:41,17,4,"#ICYMI: @VP is coming to MT! Sign up now for your chance to
meet him! https://t.co/kjN0vqIr40"
2017-05-10 15:09:54,686,155,Didn’t get to see @DonaldJTrumpJr when he was in Montana? Well he’s coming back! RSVP here: https://t.co/CiGsjVTEVq
2017-05-10 01:10:35,23,8,"Busy two days in Eastern Montana. It’s great to be back!

Malta -&gt; Glasgow -&gt; Opheim -&gt; Scobey -&gt; Culbertson https://t.co/eIa6y7WCyo"
2017-05-09 17:02:29,137,18,".@DonaldJTrumpJr is coming back to MT! On deck: Helena, Butte, Sidney, Great Falls. Sign up to come out and see us! https://t.co/CiGsjVTEVq"
2017-05-09 01:36:01,44,16,"I’m honored to announce that @VP will be joining me in
Billings this week. RSVP now to get the chance to meet him! https://t.co/QpPiZgwyZx"
2017-05-06 20:42:37,32,11,Thank you Ravalli County Republican Women for inviting me to speak at the Lincoln Reagan Luncheon. https://t.co/OQt0yy8oTM
2017-05-06 18:56:01,27,14,Beautiful morning at the Hamilton Farmer's Market! https://t.co/0OCHHzeE3w
2017-05-06 17:43:58,21,10,Kicked off the weekend in Superior last night at the Mineral County Fairgrounds. https://t.co/hH3D4FJYXK
2017-05-05 22:06:50,664,164,.@DonaldJTrumpJr is joining me on the trail again! Those interested in attending can RSVP here: https://t.co/sXxx6n7xU1
2017-05-04 22:58:08,34,11,"Today, in honor of the #NationalDayofPrayer, we join together to pray for our leadership, and for the future of our country."
2017-05-04 02:34:50,26,7,Best part of my day. Thank you for your support Sydney. I like your spirit too! https://t.co/EovazUdxGI
2017-05-04 02:02:00,17,5,What a great group! Thanks to all who came out to our event at the Clubhouse in Fort Benton. https://t.co/5hUvWtALHg
2017-05-04 00:18:58,23,5,I spoke with the Montana Economic Developers Association in Great Falls today about my top priorities: job creation… https://t.co/yU4Uy2XB1S
2017-05-02 21:52:16,17,9,Tune in THIS Sunday for my Face the State interview with @dparkermontana &amp; @mikedennison https://t.co/EbF5W8WRpB
2017-05-02 01:51:08,30,9,I held a Veterans Roundtable in Bozeman today because our nation must keep its promises to our vets and ensure thei… https://t.co/j3RTk2Jiec
2017-05-01 20:03:14,25,6,There’s always time for a stop at the Great Falls Gun Show. Now that’s what I call a great Saturday! https://t.co/1JvJERMhbj
2017-05-01 15:57:01,31,8,Saturday was a big day across Montana! Thank you to all who came out to get out the vote on our #DayofAction! https://t.co/ipr2cTNyg3
2017-04-30 02:00:10,34,10,"""I will serve with compassion for those in need and a strong conviction to preserve the Montana way of life."" #mtpol"
2017-04-30 01:59:56,33,10,"""If I'm elected, I'll go back to negotiate for Montana and Montana will win."" #mtpol"
2017-04-30 01:59:21,33,15,"""I'm a businessman and an engineer. I know how to work hard and solve problems."""
2017-04-30 01:40:17,46,21,"""The path out of poverty is a job. That is what I've done my whole life. I've helped people learn how to get and create jobs"""
2017-04-30 01:35:00,30,12,"""There are too many lawyers in Washington. We need problem solver. I'm an engineer... trained to solve problems."" #mtpol"
2017-04-30 01:13:45,18,14,On the #2A the choice is clear: @GregForMontana has an “A” rating from the NRA; @RobQuistforMT has an “F” rating #mtpol
2017-04-29 22:24:20,387,78,Today’s the day! Let’s rock ‘n roll. #mtdebate #mtpol #OnMontanasSide
2017-04-29 18:55:57,126,16,We had an incredible turnout in Conrad for the Pondera LRDD last night! https://t.co/m0hBvU5z3B
2017-04-29 18:17:37,23,7,Spent some time in Helena yesterday and sat down for a productive meeting with Montana’s Credit Unions. https://t.co/3vmA4rWLrO
2017-04-28 16:59:09,12,7,Tune in this Saturday for the #MTDebate at 7pm on your local CBS station! #mtpol
2017-04-28 03:21:03,21,10,Great visit with Sun Mountain Lumber yesterday. Thanks for showing me around! https://t.co/GU1ldMFokT
2017-04-28 00:40:18,20,6,#Spotted yesterday in Deer Lodge: Mayor Cozby! #WhenInDeerLodge https://t.co/youhPcoj2g
2017-04-27 22:58:31,18,8,Special thanks to the Deer Lodge Rotary Club for inviting me to speak about my plans for MT! https://t.co/fgnkTRvIul
2017-04-26 18:56:11,36,31,Rob Quist wants to register your guns. We must STOP a national gun registry! https://t.co/cBZsqWzQa6
2017-04-25 23:31:02,20,6,Always great to see Ziggy and Stella #WhenInBillings https://t.co/chuhZcrCyf
2017-04-24 18:53:15,343,73,Our 2nd Amendment rights are not up for negotiation. I will always defend the 2nd Amendment and our MT way of life. https://t.co/czkbquHebH
2017-04-23 05:09:00,842,134,.@donaldjtrumpjr takes the stage for his fourth and final speech this weekend. Thank you Donald! https://t.co/TCi9KGB7AB
2017-04-23 05:03:05,31,6,Thank you for the kind introduction @SteveDaines #trumpinmontana #mtpol https://t.co/n6HBPNE1a7
2017-04-23 04:56:07,28,12,Bozeman rally! #TrumpInMontana #mtpol https://t.co/SjG66VhKzQ
2017-04-22 03:15:08,966,143,That's a wrap! See you in Bozeman tomorrow! https://t.co/BpXe8v6R4O
2017-04-22 03:09:53,129,27,Thank you Yellowstone County for the warm welcome! The momentum is on our side! https://t.co/2t69GzYG8j
2017-04-22 03:02:11,662,127,Last speech of the night! @Donaldjtrumpjr #mtpol #trumpinmontana https://t.co/7CkBOxLhvi
2017-04-22 02:50:43,75,11,Thank you to all who joined us in Billings tonight! #mtpol #trumpinmontana https://t.co/JUUHIkUuRO
2017-04-22 02:31:28,94,33,Getting ready for the final rally of the day in Billings! #TrumpInMontana #mtpol https://t.co/NM0SAVV66V
2017-04-21 23:39:51,52,21,Incredible energy here in Hamilton today. #mtpol #trumpinmontana https://t.co/RytxPOxyCU
2017-04-21 23:31:28,45,19,Onward to victory! https://t.co/9RdWOJGrRJ
2017-04-21 23:22:34,42,16,.@DonaldJTrumpJr takes the stage in Hamilton. #mtpol #trumpinmontana https://t.co/SvgaJ7Rvax
2017-04-21 23:17:16,47,28,What a crowd! It’s a packed house here in Hamilton. @DonaldJTrumpJr. #TrumpInMontana #mtpol https://t.co/mG8lgHRraB
2017-04-21 21:18:31,91,52,.@DonaldJTrumpJr: It's time to respect America again. #TrumpInMontana #mtpol https://t.co/3EnLNubARc
2017-04-21 20:57:26,44,21,Welcome back to Montana @DonaldJTrumpJr! #TrumpInMontana #mtpol https://t.co/92ICEV4RlN
2017-04-21 20:55:02,37,17,I will always be on Montana’s side. Thank you Kalispell! #TrumpInMontana #mtpol https://t.co/iJLyOB8hDG
2017-04-21 20:44:31,38,11,Steve Daines introduces Special Guest Ryan Zinke at #TrumpInMontana rally https://t.co/pgEKl1FChU
2017-04-21 20:34:46,93,50,Make Montana Great Again! #MakeAmericaGreatAgain #TrumpInMontana #mtpol #MAGA https://t.co/O6rEnpiMWM
2017-04-21 20:17:24,30,13,Backstage before our big rally in Kalispell! #trumpinmontana #mtpol https://t.co/ZpBP3plfvM
2017-04-21 19:12:59,20,4,Here we go! Almost time for our event with @DonaldJTrumpJr in Kalispell. See you there! #TrumpInMontana https://t.co/wP2d9kDWG2
2017-04-21 15:25:54,13,3,Good morning Kalispell! Great to be on the air with John Hendricks on @600KGEZKalispel @600KGEZ https://t.co/WYkvnENGMe
2017-04-21 01:49:14,22,13,.@DonaldJTrumpJr is joining me on the trail tomorrow! It’s not too late to RSVP: https://t.co/nLBiGWdm8a
2017-04-20 15:43:09,249,28,Stocking up on ammo for our prairie dog hunt this weekend @DonaldJTrumpJr #mtpol https://t.co/Ryj7tCNF7L
2017-04-19 15:13:14,12,6,I had a great time hosting the @MontanaHighTech panel in Bozeman yesterday. Proud to see so many Montana entreprene… https://t.co/iBHfbcdR6m
2017-04-18 23:33:48,19,9,Great day. Great people. Glad to be back in Butte! https://t.co/fUTgAScBss
2017-04-18 19:15:12,13,6,Stopped by @KGVOAM radio in Missoula this morning. Always great to talk with you guys! https://t.co/jmsjIihzIh
2017-04-18 18:15:02,15,10,We had a great turnout in Hamilton last night. Thanks for coming out! https://t.co/AWVduYF8Ly
2017-04-18 01:56:46,16,6,It was an honor to moderate the @MontanaHighTech panel on the high level of entrepreneurship in Montana! https://t.co/Irnt7DqBDK
2017-04-18 00:11:53,13,3,Join us in wishing Greg a happy birthday! Sign our card! – Team Greg For Montana https://t.co/DFURTjkJlR
2017-04-16 17:10:04,25,3,"To all those celebrating, my family and I wish you a Happy Easter!"
2017-04-15 15:38:57,18,12,It was a true honor to participate in the Pow Wow Grand Entry last night at @montanastate https://t.co/ibj3f0td9Q
2017-04-14 19:55:49,15,8,"Had the chance to sit down to lunch with the Missoula Pachyderms, and share a bit about why I’m running for Congres… https://t.co/Mus8SIqCwr"
2017-04-14 17:34:56,10,4,Joined a business roundtable with the @KalispellChambr. Great to discuss growing the economy and creating jobs with… https://t.co/qSbPFbxNez
2017-04-14 15:49:06,12,4,Coming to you live from Missoula with Maritsa on @1025mountainfm's Mountain Morning Show. https://t.co/t1iIwZbe7P
2017-04-14 03:42:29,17,6,Had a great time at our meet and greet today in Kalispell. Enjoyed talking to so many hard-working Montanans. https://t.co/cIQofqvGUx
