date,favorite_count,retweet_count,text
2018-03-23 21:48:09,9,1,"Last night I was a guest on the Ingraham Angle, where the topics included my frustration with the omnibus spending… https://t.co/RVxhHWS18w"
2018-03-23 13:09:03,0,5,"RT @MaayanSchechter: Rep. Ralph Norman, R-S.C., won designation of opportunity zones in all but one of the four eligible communities in Fai…"
2018-03-23 12:52:33,0,0,@nam6870vet https://t.co/HtB5udJlA2
2018-03-19 21:04:12,1,1,Words or pictures cannot describe the devastation that opioid abuse is now causing South Carolina families and our… https://t.co/L2a6XksTEZ
2018-03-17 17:00:32,23,0,"Three of my granddaughters, Laine, Lawson and Riley, are in a production of Aladdin, and I was thrilled to see thei… https://t.co/oAQZ838yC3"
2018-03-16 00:42:34,6,1,There's a little paperwork to take care of on Friday... https://t.co/omKK29ZFsF
2018-01-20 19:05:07,9,4,"I agree with Archie about how our founding fathers would be ashamed, which is why I voted to keep the government op… https://t.co/CCqLTXt9vk"
2017-06-22 01:48:44,31,9,"Ralph was on @FoxNews with @TeamCavuto 
Watch here: https://t.co/fp56eWdRWz"
2017-06-20 16:00:04,33,15,"If elected as your Congressman today, I promise to do what is best for the district. https://t.co/0S6lR4TWKi"
2017-06-20 01:00:04,107,65,President @realDonaldTrump tweeted in support of me in tomorrow's election. I'm honored to have his support! https://t.co/IthqLs3W0Z
2017-06-19 23:00:01,558,211,Ted Cruz is on #TeamNorman because he knows that I am a principled conservative. https://t.co/oYPiT7Ozay
2017-06-19 20:45:10,0,7681,RT @realDonaldTrump: ....getting great border security and healthcare. #VoteRalphNorman tomorrow!
2017-06-19 20:40:19,0,12123,"RT @realDonaldTrump: Ralph Norman, who is running for Congress in SC's 5th District, will be a fantastic help to me in cutting taxes, and..…"
2017-06-16 01:15:14,0,37,"RT @GMcCallSC: Congressman Joe Wilson and SC State Sen. Larry Grooms encourage SC-5th District to vote Republican on next Tuesday, June 20t…"
2017-06-16 01:14:58,0,13,"RT @GMcCallSC: RNC Chief of Staff Sara Armstrong is working with NRCC to ensure we keep SC-5th District ""Red to the Roots"" by electing Ralp…"
2017-06-12 20:52:55,24,19,"The state elections office has no records of my opponent ever voting in South Carolina until he voted for himself.
https://t.co/1yxOiSS30H"
2017-06-12 16:09:08,21,14,National Right To Life is on #TeamNorman because of my commitment to protecting life at the most vulnerable stages. https://t.co/pEcmJwghyW
